NAME,ADDRESS,CITY,STATE,ZIP,PHONE,URL,Cuisines,Rating
Carrabba's Italian Grill,6909 SW 18th St,Boca Raton,FL,33433,(561) 544-8838,carrabbasitaliangrill.com,Italian,4
Carrabba's Italian Grill,762 SW Pine Island Rd,Cape Coral,FL,33991,(239) 574-2797,carrabbasitaliangrill.com,Italian,5
Carrabba's Italian Grill,1205 Townsgate Ct,Plant City,FL,33563,(813) 752-0760,carrabbasitaliangrill.com,Italian,1
Carrabba's Italian Grill,9951 Atlantic Blvd,Jacksonville,FL,32225,(904) 722-1557,carrabbasitaliangrill.com,Italian,3
Carrabba's Italian Grill - Carrollwood,11435 North Dale Mabry Highway,Tampa,FL,33618,(813)265-9844,carrabbasitaliangrillcarrollwood.com,Italian,2
Carrabba's Italian Grill - South Tampa,700 North Dale Mabry Highway,Tampa,FL,33609,(813)875-4411,carrabbasitaliangrillsouthtampa.com,Italian,5
Carrabba's Italian Grill - Temple Terrace,5515 East Fowler Avenue,Tampa,FL,33617,(813)989-3898,carrabbasitaliangrilltempleterrace.com,Italian,5
Carrabba's Italian Grill Inc,405 North Reo Street,Tampa,FL,33609,(813)288-8286,carrabbasitaliangrillinc.com,Italian,2
Carrabba's Italian Grill Inc,405 N Reo St,Tampa,FL,33609,(813) 288-8286,carrabbasitaliangrillinc.com,Italian,5
Carrabba's Italian Grill West Palm Beach,2224 Palm Beach Lakes Blv,West Palm Beach,FL,33409,(561)615-8900,carrabbasitaliangrillwestpalmbeach.com,Italian,4
Carrals,1501 Biscayne Boulevard,Miami,FL,33132,(305)579-9920,carrals.com,,1
Carran Enterprises,691 South USHighway 27,Moore Haven,FL,33471,(863)946-0060,carranenterprises.com,,1
Carran Enterprises,691 S Us-27,Moore Haven,FL,33471,(863) 946-0060,carranenterprises.com,,1
Carri-Fresh Restaurant,2662 N University Dr,Sunrise,FL,33322,(954) 749-6619,carrifreshrestaurant.com,American,1
Carri-Fresh Restaurant and Grocery Inc,2662 North University Drive,Sunrise,FL,33322,(954)749-6619,carrifreshrestaurantandgroceryinc.com,American,5
Carriage House Resort (Ip),250 SE 20th Ave,Deerfield Beach,FL,33441,(800)303-6009,carriagehouseresort(ip).com,,1
Carriage Inn Restaurant,16840 Southeast Highway 19,Cross City,FL,32628,(352)498-0888,carriageinnrestaurant.com,American,5
Carriage Lounge   Package,16535 SE 99TH Ave,Summerfield,FL,34491,(352) 307-9750,carriageloungepackage.com,Bar   Grill ,3
Carriage Trade Restaurant,529 Eaton Street,Key West,FL,33040,(305)296-2749,carriagetraderestaurant.com,American,2
Carribbean Choice Florida Inc,2845 North Military Trail,West Palm Beach,FL,33409,(561)682-9014,carribbeanchoicefloridainc.com,American,5
Carribbean Delight Bar   Restaurant,1550 Northeast 164th Street,North Miami Beach,FL,33162,(305)944-5452,carribbeandelightbarrestaurant.com,Deli,2
Carribean   American Cafe,6850 Arlington Expressway,Jacksonville,FL,32211,(954)724-6560,carribeanamericancafe.com,Burger Coffee,1
Carribean Cusine,7124 Aloma Avenue # C,Winter Park,FL,32792,(407)673-0050,carribeancusine.com,Fish   Chips ,2
Carribean Spice,290 Northwest 71st Street,Miami,FL,33150,(305)758-2393,carribeanspice.com,Burger Coffee,3
Carribean Spice,290 NW 71st St,Miami,FL,33150,(305) 758-2393,carribeanspice.com,Burger Coffee,4
Carribean Taste,2200 Lake Ida Rd,Delray Beach,FL,33445,(561)330-9003,carribeantaste.com,Oriental ,5
Carribeanqueen Cuisine,2798 North Hiawassee Road,Orlando,FL,32818,(407)290-9425,carribeanqueencuisine.com,,4
Carrino's Italian Restaurant,7572 W Sand Lake Rd,Orlando,FL,32819,(407) 352-8407,carrinositalianrestaurant.com,Deli    Italian    Pizza ,1
Carrino's Italian Restaurant Pizza   Deli,7572 West Sand Lake Road,Orlando,FL,32819,(407)352-8407,carrinositalianrestaurantpizzadeli.com,Pizza ,4
Carrollwood Deli,11606 N Dale Mabry Hwy,Tampa,FL,33618,(813) 964-9008,carrollwooddeli.com,Deli,1
Carter's Barbeque,709 East Canal Street,Mulberry,FL,33860,(863)425-1983,cartersbarbeque.com,Bar   Grill ,1
Carter's Barbeque,709 E Canal St,Mulberry,FL,33860,(863) 425-1983,cartersbarbeque.com,Bar   Grill ,5
Carters Country Kitchen,105 North Center Street,Pierson,FL,32180,(386)749-4983,carterscountrykitchen.com,Home Cooking ,1
Carters Country Kitchen,105 N Ctr St,Pierson,FL,32180,(386) 749-4983,carterscountrykitchen.com,Home Cooking ,1
Cartoon Carwash,420 North USHighway 1,Fort Pierce,FL,34950,(772)466-8111,cartooncarwash.com,,5
Cartoon Carwash,420 N Us-1,Fort Pierce,FL,34950,(772) 466-8111,cartooncarwash.com,,1
Caruso Ristorante,187 SE Mizner Blvd  #39,Boca Raton,FL,33432,(561) 367-7488,carusoristorante.com,,4
Caruso's Italian Cuisine,7 Old Kings Rd N,Palm Coast,FL,32137,(904) 446-2457,carusositaliancuisine.com,Pizza,3
Caruso's Italian Restaurant,10641 Wiles Rd,Coral Springs,FL,33076,(954)752-3700,carusositalianrestaurant.com,Pasta ,1
Caruso's Pizza   Restaurant,10641 Wiles Rd,Coral Springs,FL,33076,(954) 752-3700,carusospizzarestaurant.com,Pizza ,1
Carvel,9176 Glades Rd,Boca Raton,FL,33434,(561) 482-1600,carvel.com,Desserts    IceCream ,1
Carvel,3148 Coral Way,Coral Gables,FL,33145,(305) 443-1051,carvel.com,Desserts    IceCream ,3
Carvel,3781 W Flagler St,Coral Gables,FL,33134,(305) 642-1499,carvel.com,Desserts    IceCream ,5
Carvel,9213 W Sample Rd,Coral Springs,FL,33065,(954) 752-0950,carvel.com,Desserts    IceCream ,3
Carvel,4653 S. University Dr.,Davie,FL,33328,(954) 434-3710,carvel.com,Desserts    IceCream ,4
Carvel,3600 W Commercial Blvd Ste 108,Fort Lauderdale,FL,33309,(954) 731-7339,carvel.com,Desserts    IceCream ,3
Carvel,4900 E 4TH Ave,Hialeah,FL,33013,(305) 823-1571,carvel.com,Desserts    IceCream ,2
Carvel,5845 Hollywood Blvd,Hollywood,FL,33021,(954) 987-6068,carvel.com,Desserts    IceCream ,1
Carvel,33497 S Dixie Hwy,Homestead,FL,33034,(305) 245-6466,carvel.com,Desserts    IceCream ,3
Carvel,8565 Coral Way,Miami,FL,33155,(305) 261-5577,carvel.com,Desserts    IceCream ,3
Carvel,811 SW 122ND Ave,Miami,FL,33184,(305) 223-2285,carvel.com,Desserts    IceCream ,1
Carvel,8343 W Flagler St,Miami,FL,33144,(305) 264-8776,carvel.com,Desserts    IceCream ,4
Carvel,5787 NW 7TH St,Miami,FL,33126,(305) 265-9313,carvel.com,Desserts    IceCream ,2
Carvel,9330 SW 56TH St,Miami,FL,33165,(305) 279-4407,carvel.com,Desserts    IceCream ,5
Carvel,13071 SW 88TH St,Miami,FL,33186,(305) 386-5440,carvel.com,Desserts    IceCream ,4
Carvel,725 NE 167TH St,North Miami Bch,FL,33162,(305) 651-9193,carvel.com,Desserts    IceCream ,3
Carvel,33125 US Hwy 19 N,Palm Harbor,FL,34684,(727) 787-2278,carvel.com,Desserts    IceCream ,3
Carvel,5800 Central Ave.,St. Petersburg,FL,33707,(727) 384-1066,carvel.com,Desserts    IceCream ,5
Carvel,15006 N Dale Mabry Hwy,Tampa,FL,33618,(813) 963-1115,carvel.com,Desserts    IceCream ,4
Carvel Ice-Cream Bakery,9213 West Sample Road,Coral Springs,FL,33065,(954)752-0950,carvelicecreambakery.com,IceCream   Frozen Yogurt Shops,4
Carvel Ice-Cream Bakery Blimpie Subs,3600 West Commercial Boulevard Suite 108,Fort Lauderdale,FL,33309,(954)731-7339,carvelicecreambakeryblimpiesubs.com,IceCream   Frozen Yogurt Shops,5
Carvel Ice-Cream Bakery Store 2510,4517 North Pine Island Road,Sunrise,FL,33351,(954)741-5464,carvelicecreambakerystore2510.com,IceCream   Frozen Yogurt Shops,5
Cary,755 NW 73rd Terrace,Ocala,FL,34481,(352) 873-9255,cary.com,,2
Cary Bakery Products,1849 NW 21ST St,Miami,FL,33142,(305) 324-7763,carybakeryproducts.com,Bakeries,4
Cas's Coffee Lounge,1501 Sun City Ctr Plz,Sun City Ctr,FL,33573,(813) 634-6050,casscoffeelounge.com,Coffee  Beverage,3
Casa Alberto,14872 SW 22ND Ter,Miami,FL,33185,(305) 598-4800,casaalberto.com,Mexican    Other ,4
Casa Barisone,8037 W Sample Rd,Coral Springs,FL,33065,(954) 757-7571,casabarisone.com,Bar   Grill ,1
Casa Bella,1855 Griffin Rd,Dania,FL,33004,(954)924-4880,casabella.com,,3
Casa Bella,541 E State Rd 434,Winter Springs,FL,32708,(407) 327-8943,casabella.com,,5
Casa Bella,1855 Griffin Rd,Dania Beach,FL,33004,(954) 924-4880,casabella.com,,1
Casa Bella Cafe,541 E. Winter Springs Rd #434,Winter Springs,FL,32707,(407) 327-8943,casabellacafe.com,Coffee   Diners    Pizza ,1
Casa Bella Pizzeria,6828 US Hwy 19,New Port Richey,FL,34652,(727) 846-9009,casabellapizzeria.com,Pizza ,4
Casa Bella Restaurant,129 North Federal Highway,Dania,FL,33004,(954)923-1000,casabellarestaurant.com,American,4
Casa Bella Restaurant,129 N Federal Hwy,Dania,FL,33004,(954) 923-1000,casabellarestaurant.com,Italian ,2
Casa Bella Restaurant,512 Southwest 3rd Street,Stuart,FL,34994,(772)223-0077,casabellarestaurant.com,American,3
Casa Bella Restaurant,129 N Federal Hwy,Dania Beach,FL,33004,(954) 923-1000,casabellarestaurant.com,American,5
Casa Bella Restaurant,512 SW 3rd St,Stuart,FL,34994,(772) 223-0077,casabellarestaurant.com,American,3
Casa Cabana Restaurant   Lounge,2158 Colonial Boulevard,Fort Myers,FL,33907,(239)278-5533,casacabanarestaurantlounge.com,Bar   Grill ,4
Casa Campesina,11252 Pines Boulevard,Pembroke Pines,FL,33026,(954)450-1414,casacampesina.com,,1
Casa Campesina Restaurant,850 S State Rd 7,Margate,FL,33068,(954) 590-2299,casacampesinarestaurant.com,Mexican ,3
Casa CANI,925 Southwest 87th Avenue,Miami,FL,33174,(305)262-9434,casacani.com,,4
Casa CANI,925 SW 87th Ave,Miami,FL,33174,(305) 262-9434,casacani.com,,5
Casa Cheo Incorporated,2502 SW 87TH Ave,Miami,FL,33165,(305) 559-7222,casacheoincorporated.com,Bakeries ,1
Casa China,6500 West 4th Avenue,Hialeah,FL,33012,(305)818-0668,casachina.com,Chinese,2
Casa China Restaurant,6500 W 4TH Ave,Hialeah,FL,33012,(305) 818-0668,casachinarestaurant.com,Chinese,5
Casa Cortes,5845 Fairfield Ave S Ste 2,St Petersburg,FL,33707,(727) 321-6523,casacortes.com,,4
Casa D'Angelo,1201 N Federal Hwy Ste 5A,Fort Lauderdale,FL,33304,(954) 564-1234,casadangelo.com,Italian ,1
Casa D'Angelo Ristorante,1201 North Federal Highway Suite 5B,Fort Lauderdale,FL,33304,(954)564-1234,casadangeloristorante.com,Italian ,2
Casa DE Don Juan,1110 S US Hwy 41,Ruskin,FL,33570,(813) 641-8502,casadedonjuan.com,Mexican ,4
Casa de Las Empanadas,1709 West Oak Ridge Road,Orlando,FL,32809,(407)812-9697,casadelasempanadas.com,,3
Casa Del Sol,5525 Pensacola Blvd,Pensacola,FL,32505,(850)475-8850,casadelsol.com,Latin American ,2
Casa Del-Dio,189 E Semoran Blvd,Fern Park,FL,32730,(407)834-4442,casadeldio.com,Deli,4
Casa Del-Dio,189 State Road 436,Fern Park,FL,32730,(407) 834-4442,casadeldio.com,Italian    Mexican ,4
Casa Del-Dio,189 E Semoran Blvd,Casselberry,FL,32707,(407) 834-4442,casadeldio.com,Deli,1
Casa Dora Italian   American,108 E Forsyth St,Jacksonville,FL,32202,(904) 356-8282,casadoraitalianamerican.com,Italian,1
Casa Dora Italian   American Cuisine Catering,108 East Forsyth Street,Jacksonville,FL,32202,(904)356-8282,casadoraitalianamericancuisinecatering.com,Italian,3
Casa Gallega,2005 W 4TH Ave,Hialeah,FL,33010,(305) 805-9222,casagallega.com,Mexican ,5
Casa Italia Inc,2080 Constitution Boulevard,Sarasota,FL,34231,(941)924-1179,casaitaliainc.com,Delicatessens Retail,4
Casa Italiana,5408 26TH St W,Bradenton,FL,34207,(941) 753-7571,casaitaliana.com,Pizza ,3
Casa Italiana of Bradenton Inc,5408 26th Street West,Bradenton,FL,34207,(941)753-7571,casaitalianaofbradentoninc.com,Italian,2
Casa Juancho Spanish Restaurant,2436 Southwest 8th Street,Miami,FL,33135,(305)642-2452,casajuanchospanishrestaurant.com,FastFood ,5
Casa L'Italien,9101 Lakeridge Blvd  #19,Boca Raton,FL,33496,(561) 862-0292,casalitalien.com,Italian,4
Casa Larios,7705 W Flagler St,Miami,FL,33144,(305) 266-5494,casalarios.com,Californian    Cuban    Mexican ,2
Casa Larios Restaurant Inc,5859 Southwest 73rd Street,South Miami,FL,33143,(305)662-5656,casalariosrestaurantinc.com,Californian    Cuban    Mexican ,1
Casa Larios Restaurant Incorporated,5859 SW 73RD St,South Miami,FL,33143,(305) 662-5656,casalariosrestaurantincorporated.com,Californian    Cuban    Mexican ,5
Casa Latina,19541 Northwest 57th Avenue,Miami,FL,33125,(305)621-9098,casalatina.com,Latin,4
Casa Latina,3599 NW 57th Ave,Miami,FL,33122,(305) 621-9098,casalatina.com,Latin,1
Casa Latina Corporation,19541 NW 57TH Ave,Opa Locka,FL,33055,(305) 621-9098,casalatinacorporation.com,Mexican ,5
Casa Loduca,1095 Bald Eagle Drive Suite 8,Marco Island,FL,34145,(239)389-4368,casaloduca.com,,4
Casa Mexicana Bar And Grill,4115 Busch Blvd E,Tampa,FL,33617,(813)983-9205,casamexicanabarandgrill.com,Mexican ,2
Casa Mexicana Bar And Grill,4115 E Busch Blvd,Tampa,FL,33617,(813) 983-9205,casamexicanabarandgrill.com,Mexican ,2
Casa Mexico Restaurant,1375 South Semoran Boulevard,Orlando,FL,32807,(407)273-0404,casamexicorestaurant.com,Mexican ,4
Casa Mucci Ristorante Italiano,1603 N Tamiami Trl,Sarasota,FL,34236,(941) 365-0000,casamucciristoranteitaliano.com,Italian ,4
Casa PACO Restaurant,8868 Southwest 40th Street,Miami,FL,33165,(305)554-7633,casapacorestaurant.com,American,3
Casa Panchos Sandwich Shop,2009 West Vine Street,Kissimmee,FL,34741,(407)933-1090,casapanchossandwichshop.com,FastFood ,3
Casa Panza Restaurant,1620 Southwest 8th Street,Miami,FL,33135,(305)643-5343,casapanzarestaurant.com,American,5
Casa Peru Restaurant,822 West Hallandale Beach Blv,Hallandale,FL,33009,(954)457-3424,casaperurestaurant.com,Peru,3
Casa Peru Restaurant,822 W Hallandale Beach Blvd,Hallandale Beach,FL,33009,(954) 457-3424,casaperurestaurant.com,Peru,5
Casa Peru Restaurant,822 W Hallandale Beach Blvd,Hallandale,FL,33009,(954) 457-3424,casaperurestaurant.com,Peru,5
Casa Potin Bakery,3984 Palm Ave,Hialeah,FL,33012,(305) 823-7814,casapotinbakery.com,Bakeries,4
Casa Prieto Incorporated,745 SW 8TH St,Miami,FL,33130,(305) 854-8000,casaprietoincorporated.com,,1
Casa Prieto Incorporated,3025 SW 107TH Ave,Miami,FL,33165,(305) 223-0005,casaprietoincorporated.com,,1
Casa Rey,5757 Southwest 8th Street,West Miami,FL,33144,(305)267-1885,casarey.com,,2
Casa Rey,5757 SW 8th St,Miami,FL,33144,(305) 267-1885,casarey.com,,2
Casa Romeu Restaurant,18620 Northwest 67th Avenue,Hialeah,FL,33015,(305)624-9843,casaromeurestaurant.com,Peru,4
Casa Romeu Restaurant III Incorporated,4801 S University Dr Ste 123,Davie,FL,33328,(954) 434-8488,casaromeurestaurantiiiincorporated.com,Mexican ,1
Casa Ruiz Cafe Y Abarrotes,201 E Terrace Dr,Plant City,FL,33563,(813) 659-3101,casaruizcafeyabarrotes.com,Burger Coffee,5
Casa Ruiz Cafe Y Abarrotes,702 W Sam Allen Rd,Plant City,FL,33565,(813) 659-8616,casaruizcafeyabarrotes.com,Burger Coffee,3
Casa Stefano,10786 South USHighway 1,Port Saint Lucie,FL,34952,(772)335-3616,casastefano.com,,2
Casa Stefano,10786 S Us-1,Port St Lucie,FL,34952,(772) 335-3616,casastefano.com,,1
Casa Tina,369 Main St,Dunedin,FL,34698,(727) 734-9226,casatina.com,Mexican    Vegetarian ,1
Casa Tina Gourmet Mexican and Vegetarian Cuisine,369 Main Street,Dunedin,FL,34698,(727)734-9226,casatinagourmetmexicanandvegetariancuisine.com,Mexican ,4
Casa Toscana,7001 Biscayne Boulevard,Miami,FL,33138,(305)758-3353,casatoscana.com,,4
Casa Tua,1700 James Ave,Miami Beach,FL,33139,(305) 673-1010,casatua.com,,5
Casa TUA Restaurant,1700 James Avenue,Miami Beach,FL,33139,(305)673-1010,casatuarestaurant.com,Peru,3
Casa Vacchia,2120 Salzedo Street,Coral Gables,FL,33134,(305)442-8545,casavacchia.com,,1
Casa Ybel Resort,2255 West Gulf Drive,Sanibel,FL,33957,(239)472-3145,casaybelresort.com,,4
Casablanca Bakery,590 E 4TH Ave,Hialeah,FL,33010,(305) 885-0696,casablancabakery.com,Bakeries,2
Casablanca Bar,7840 West Sample Road,Margate,FL,33065,(954)757-8090,casablancabar.com,Bar   Grill ,3
Casablanca Bar,7840 W Sample Rd,Coral Springs,FL,33065,(954) 757-8090,casablancabar.com,Bar   Grill ,3
Casablanca Cafe,3049 Alhambra Street,Fort Lauderdale,FL,33306,(954)764-3500,casablancacafe.com,Burger Coffee,1
Casablanca Cafe Americain,101 North County Road,Palm Beach,FL,33480,(561)655-1115,casablancacafeamericain.com,Mediterranean ,5
Casablanca Cafe Americain,101 N County Rd,Palm Beach,FL,33480,(561) 655-1115,casablancacafeamericain.com,Burger Coffee,1
Casablanca Fish Market,404 Northwest North River Drive,Miami,FL,33128,(305)371-4107,casablancafishmarket.com,Bakeries,4
Casablanca Fish Market,404 NW North River Dr,Miami,FL,33128,(305) 371-4107,casablancafishmarket.com,Bakeries,3
Casablanca Mediterranean Grill,57 Ocean Boulevard,Satellite Beach,FL,32937,(321)777-1019,casablancamediterraneangrill.com,Bar   Grill ,1
Casablanca Pub,12570 Spring Hill Drive,Spring Hill,FL,34609,(352)688-4249,casablancapub.com,Bar   Grill ,2
Casablanca South Beach,650 Ocean Drive,Miami Beach,FL,33139,(305)534-9463,casablancasouthbeach.com,Bakeries,5
Casanova,202 Northeast 2nd Street,Okeechobee,FL,34972,(863)467-8007,casanova.com,,1
Casanova,202 NE 2nd St,Okeechobee,FL,34972,(863) 467-8007,casanova.com,,1
Casanova's Cafe,708 Dr Mlk Jr Blvd W,Tampa,FL,33603,(813)223-3300,casanovascafe.com,Burger Coffee,5
Casanova's Cafe,8614 North Suwanee Avenue,Tampa,FL,33604,(813)935-1273,casanovascafe.com,FastFood ,4
Casanova's Cafe,708 W Dr Martin Luther King Jr Blvd,Tampa,FL,33603,(813) 223-3300,casanovascafe.com,Burger Coffee,2
Casbah Cafe,3628 Saint Johns Avenue,Jacksonville,FL,32205,(904)981-9966,casbahcafe.com,Burger Coffee,1
Cascade Restaurant,7140 Southwest 8th Street,Miami,FL,33144,(305)261-0200,cascaderestaurant.com,American,3
Cascade Restaurant,1 Grand Cypress Blvd,Orlando,FL,32836,(407) 239-1234,cascaderestaurant.com,American ,4
Cascades Restaurant,3535 ULMERTON RD,Clearwater,FL,33762,(727) 577-9100,cascadesrestaurant.com,American    Seafood ,2
Casey Key Fish House,801 Blackburn Point Road,Osprey,FL,34229,(941)966-1901,caseykeyfishhouse.com,Seafood,2
Casey Key Marina,482 Blackburn Point Rd,Osprey,FL,34229,(941)966-6393,caseykeymarina.com,,5
Casey's Bar   Grill,5590 Hallandale Beach Blvd,Hollywood,FL,33023,(954) 966-9303,caseysbargrill.com,Italian,2
Casey's Cafe,208 North University Avenue,Archer,FL,32618,(352)495-2224,caseyscafe.com,Burger Coffee,1
Casey's Cafe,S University Ave,Archer,FL,32618,(352) 495-2224,caseyscafe.com,Burger Coffee,5
Casey's Cove,2025 E Fowler Ave,Tampa,FL,33612,,caseyscove.com,,5
Casey's Grill,1335 Tuskawilla Road,Winter Springs,FL,32708,(407)696-0533,caseysgrill.com,Bar   Grill ,2
Casey's On Central,50 East Central Boulevard,Orlando,FL,32801,(407)648-4218,caseysoncentral.com,,5
Casey's On Central,50 E Central Blvd,Orlando,FL,32801,(407) 648-4218,caseysoncentral.com,,5
Casey's Place,917 Azalea Lane,Vero Beach,FL,32963,(772)231-4790,caseysplace.com,Lunch ,4
Cashmere Cafe,882 Southwest Saint Lucie West Blv,Port Saint Lucie,FL,34986,(772)336-9991,cashmerecafe.com,Burger Coffee,4
Cashmere Cafe,882 SW Saint Lucie West Blvd,Port St Lucie,FL,34986,(772) 336-9991,cashmerecafe.com,Burger Coffee,3
Casimil Cafeteria,10404 SW 187TH St,Miami,FL,33157,(305) 238-1557,casimilcafeteria.com,Burger Coffee,2
Casimir French Bistro,416 Via de Palmas,Boca Raton,FL,33432,(561) 955-6001,casimirfrenchbistro.com,Bistro,4
Casinos Pizza and Sub,1710 Southwest 13th Street,Gainesville,FL,32608,(352)372-4848,casinospizzaandsub.com,Pizza ,2
Casita Tejas Mexican Restaurant,27 North Krome Avenue,Homestead,FL,33030,(305)248-8224,casitatejasmexicanrestaurant.com,Mexican ,3
Casita Tejas Mexican Restaurant,27 N Krome Ave,Homestead,FL,33030,(305) 248-8224,casitatejasmexicanrestaurant.com,Mexican ,5
Casola's Pizza,2437 Southwest 17th Avenue,Miami,FL,33145,(305)858-0090,casolaspizza.com,Pizza,4
Cason's Barbecue With Down Homecooking,315 Northwest 252nd Street,Newberry,FL,32669,(352)472-8133,casonsbarbecuewithdownhomecooking.com,Bar   Grill ,2
Cason's Barbecue With Down Homecooking,315 NW 252nd St,Newberry,FL,32669,(352) 472-8133,casonsbarbecuewithdownhomecooking.com,Bar   Grill ,3
Casona de Carlitos Restaurant,2232 Collins Avenue,Miami Beach,FL,33139,(305)534-7013,casonadecarlitosrestaurant.com,American,4
Casper Group LLC,3438 Thomasville Road,Tallahassee,FL,32309,(850)893-2042,caspergroupllc.com,,4
Casper Group LLC,3488 Thomasville Road,Tallahassee,FL,32309,(850)894-9345,caspergroupllc.com,,1
Casper's Group,2755 Power Mill Court,Tallahassee,FL,32301,(850)878-3707,caspersgroup.com,,2
Caspers Company,4908 West Nassau Street,Tampa,FL,33607,(813)287-2231,casperscompany.com,FastFood ,3
Caspian Persian Grill,7821 West Sunrise Boulevard,Plantation,FL,33322,(954)236-9955,caspianpersiangrill.com,Bar   Grill ,2
Caspy's Olde Fashioned Ice CRM,5901 Sun Blvd,St Petersburg,FL,33715,(727) 867-0580,caspysoldefashionedicecrm.com,IceCream ,4
Caspy's Restaurant,5901 Sun Boulevard,Saint Petersburg,FL,33715,(727)906-0086,caspysrestaurant.com,American,3
Caspy's Restaurant,5901 Sun Blvd,St Petersburg,FL,33715,(727) 906-0086,caspysrestaurant.com,American,4
